"Date","Price","Open","High","Low","Vol.","Change %"
"07/13/2023","776.000","776.500","799.500","776.500","","0.13%"
"07/12/2023","775.000","780.500","790.500","760.000","","-0.51%"
"07/11/2023","779.000","787.650","790.500","760.500","","-1.27%"
"07/10/2023","789.000","768.500","790.000","768.500","","2.73%"
"07/07/2023","768.000","775.500","776.000","765.500","","-0.78%"
"07/06/2023","774.000","773.500","776.000","765.500","","0.26%"
"07/05/2023","772.000","771.380","776.500","771.380","","0.28%"
"07/04/2023","769.880","770.500","775.500","765.500","","0.00%"
"07/03/2023","769.880","760.270","775.500","756.500","","1.46%"
"06/30/2023","758.770","754.440","775.500","753.970","","0.77%"
"06/29/2023","752.940","754.450","754.975","753.970","","0.00%"
"06/28/2023","752.950","764.550","764.550","753.975","","-1.32%"
"06/27/2023","763.050","743.750","765.525","743.750","","2.80%"
"06/26/2023","742.250","761.500","770.500","743.750","","-2.34%"
"06/23/2023","760.000","760.000","765.500","733.290","","2.01%"
"06/22/2023","745.000","746.500","752.000","730.500","","0.00%"
"06/21/2023","745.000","690.500","750.000","690.500","","8.13%"
"06/20/2023","689.000","680.000","691.000","680.000","","0.30%"
"06/19/2023","686.960","656.500","687.460","650.500","","4.88%"
"06/16/2023","655.000","620.500","665.500","590.950","","7.29%"
"06/15/2023","610.500","620.200","659.000","600.500","","0.05%"
"06/14/2023","610.200","462.880","665.000","462.880","","31.97%"
"06/13/2023","462.380","462.400","474.500","462.380","","0.10%"
"06/12/2023","461.900","462.400","462.450","462.400","","0.00%"
"06/09/2023","461.900","462.170","466.000","462.170","","0.05%"
"06/08/2023","461.670","461.680","466.000","461.680","","0.11%"
"06/07/2023","461.180","461.680","474.500","461.650","","0.00%"
"06/06/2023","461.180","461.550","466.000","461.520","","0.03%"
"06/05/2023","461.050","461.420","464.500","460.500","","0.03%"
"06/02/2023","460.920","461.260","461.420","461.250","","0.03%"
"06/01/2023","460.760","461.100","465.500","461.100","","0.03%"
"05/31/2023","460.600","460.950","461.100","460.950","","0.03%"
"05/30/2023","460.450","460.750","464.500","460.710","","0.04%"
"05/29/2023","460.250","460.750","460.750","460.750","","-0.01%"
"05/26/2023","460.300","460.810","460.810","460.800","","0.00%"
"05/25/2023","460.310","460.780","464.500","460.750","","0.01%"
"05/24/2023","460.280","460.780","465.500","460.500","","0.00%"
"05/23/2023","460.280","460.810","460.810","460.780","","-0.01%"
"05/22/2023","460.310","460.840","463.500","460.810","","-0.01%"
"05/19/2023","460.340","460.860","463.500","460.840","","0.00%"
"05/18/2023","460.360","460.700","460.860","460.700","","0.03%"
"05/17/2023","460.200","460.570","460.700","460.570","","0.03%"
"05/16/2023","460.070","460.530","460.570","460.500","","0.01%"
"05/15/2023","460.030","460.530","462.500","460.520","","0.00%"
"05/12/2023","460.030","460.570","460.570","460.530","","-0.01%"
"05/11/2023","460.070","460.560","462.500","460.550","","0.00%"
"05/10/2023","460.060","460.440","460.560","460.430","","0.03%"
"05/09/2023","459.940","460.500","460.520","460.440","","-0.01%"
"05/08/2023","460.000","460.370","461.500","460.350","","0.03%"
"05/05/2023","459.870","460.340","460.370","460.330","","0.01%"
"05/04/2023","459.840","460.350","460.350","460.320","","0.00%"
"05/03/2023","459.850","460.310","460.350","460.300","","0.01%"
"05/02/2023","459.810","460.370","460.500","460.310","","-0.01%"
"05/01/2023","459.870","460.470","460.480","460.370","","-0.02%"
"04/28/2023","459.970","460.470","460.500","460.450","","0.00%"
"04/27/2023","459.970","460.470","460.500","460.450","","0.00%"
"04/26/2023","459.970","460.530","460.530","460.470","","-0.01%"
"04/25/2023","460.030","460.530","460.530","460.520","","0.00%"
"04/24/2023","460.030","460.530","460.530","459.970","","0.00%"
"04/21/2023","460.030","460.530","460.540","460.530","","0.00%"
"04/20/2023","460.030","460.530","460.530","460.520","","0.00%"
"04/19/2023","460.030","460.410","460.530","460.320","","0.03%"
"04/18/2023","459.910","460.420","460.420","460.410","","0.00%"
"04/17/2023","459.920","460.430","460.500","460.420","","0.00%"
"04/14/2023","459.930","460.430","460.430","460.420","","0.00%"
"04/13/2023","459.930","460.330","460.430","460.320","","0.02%"
"04/12/2023","459.830","460.330","460.330","460.330","","0.00%"
"04/11/2023","459.830","460.330","460.500","460.330","","0.00%"
"04/10/2023","459.830","460.330","460.330","460.320","","0.00%"
"04/07/2023","459.830","460.330","460.330","460.330","","0.00%"
"04/06/2023","459.830","460.360","460.360","460.330","","-0.01%"
"04/05/2023","459.860","460.330","460.360","460.320","","0.01%"
"04/04/2023","459.830","460.330","460.330","460.320","","0.00%"
"04/03/2023","459.830","460.340","460.350","460.320","","0.00%"
"03/31/2023","459.840","460.350","460.350","460.340","","0.00%"
"03/30/2023","459.850","460.320","460.350","460.290","","0.01%"
"03/29/2023","459.820","460.350","460.400","460.320","","-0.01%"
"03/28/2023","459.850","460.400","460.410","460.350","","-0.01%"
"03/27/2023","459.900","460.480","460.500","460.400","","-0.02%"
"03/24/2023","459.980","460.480","460.480","460.470","","0.00%"
"03/23/2023","459.980","460.450","460.480","460.450","","0.01%"
"03/22/2023","459.950","460.420","460.450","460.420","","0.01%"
"03/21/2023","459.920","460.390","460.420","460.390","","0.01%"
"03/20/2023","459.890","460.440","460.500","460.390","","-0.01%"
"03/17/2023","459.940","460.440","460.450","460.440","","0.00%"
"03/16/2023","459.940","460.540","460.550","460.440","","-0.02%"
"03/15/2023","460.040","460.530","460.540","460.530","","0.00%"
"03/14/2023","460.030","460.520","460.530","460.520","","0.00%"
"03/13/2023","460.020","460.520","460.530","460.520","","0.00%"
"03/10/2023","460.020","460.520","460.550","460.520","","0.00%"
"03/09/2023","460.020","460.490","460.520","460.480","","0.01%"
"03/08/2023","459.990","460.460","460.490","460.450","","0.01%"
"03/07/2023","459.960","460.460","460.470","460.460","","0.00%"
"03/06/2023","459.960","460.460","460.460","460.450","","0.00%"
"03/03/2023","459.960","460.470","460.480","460.460","","0.00%"
"03/02/2023","459.970","460.470","460.470","460.450","","0.00%"
"03/01/2023","459.970","460.470","460.470","460.460","","0.00%"
"02/28/2023","459.970","460.450","460.470","460.440","","0.00%"
"02/27/2023","459.950","460.440","460.450","460.430","","0.00%"
"02/24/2023","459.940","460.440","460.440","460.430","","0.00%"
"02/23/2023","459.940","460.470","460.470","460.440","","-0.01%"
"02/22/2023","459.970","460.470","460.470","460.450","","0.00%"
"02/21/2023","459.970","460.550","460.550","460.470","","-0.02%"
"02/20/2023","460.050","460.540","460.550","460.500","","0.00%"
"02/17/2023","460.040","460.550","460.560","460.500","","0.00%"
"02/16/2023","460.050","460.560","460.560","460.500","","0.00%"
"02/15/2023","460.060","460.560","460.600","460.500","","0.00%"
"02/14/2023","460.060","460.520","460.560","460.520","","0.01%"
"02/13/2023","460.020","459.490","460.520","459.490","","0.22%"
"02/10/2023","458.990","460.470","460.470","459.490","","-0.21%"
"02/09/2023","459.970","460.420","460.470","460.400","","0.01%"
"02/08/2023","459.920","460.420","460.450","460.420","","0.00%"
"02/07/2023","459.920","459.700","460.420","459.700","","0.16%"
"02/06/2023","459.200","460.540","460.550","459.700","","-0.18%"
"02/03/2023","460.040","460.540","460.540","460.530","","0.00%"
"02/02/2023","460.040","460.520","460.540","460.520","","0.00%"
"02/01/2023","460.020","460.520","460.550","460.500","","0.00%"
"01/31/2023","460.020","460.410","460.520","460.410","","0.02%"
"01/30/2023","459.910","460.280","460.500","460.280","","0.03%"
"01/27/2023","459.780","460.280","460.300","460.280","","0.00%"
"01/26/2023","459.780","459.970","460.280","459.970","","0.07%"
"01/25/2023","459.470","459.810","459.970","459.800","0.02K","0.03%"
"01/24/2023","459.310","455.060","459.810","455.060","0.03K","1.04%"
"01/23/2023","454.560","455.060","460.500","455.050","0.01K","0.00%"
"01/20/2023","454.560","453.580","455.060","453.580","0.02K","0.33%"
"01/19/2023","453.080","453.580","460.500","453.580","0.01K","0.00%"
"01/18/2023","453.080","453.580","460.500","453.580","0.01K","0.00%"
"01/17/2023","453.080","452.620","460.500","452.620","0.02K","0.21%"
"01/16/2023","452.120","452.590","460.500","452.590","0.01K","0.01%"
"01/13/2023","452.090","452.130","452.590","452.130","0.01K","0.10%"
"01/12/2023","451.630","451.600","452.130","451.600","0.02K","0.12%"
"01/11/2023","451.100","450.080","451.600","450.080","0.02K","0.34%"
"01/10/2023","449.580","450.050","450.080","450.050","0.01K","0.01%"
"01/09/2023","449.550","450.050","450.080","450.050","0.01K","0.00%"
"01/06/2023","449.550","449.530","450.050","449.530","0.02K","0.12%"
"01/05/2023","449.030","449.010","449.530","449.010","0.01K","0.12%"
"01/04/2023","448.510","448.550","449.010","448.550","0.02K","0.10%"
"01/03/2023","448.050","448.080","448.550","445.500","0.02K","0.11%"
"01/02/2023","447.580","448.080","448.080","448.080","","0.00%"
"12/30/2022","447.580","447.580","448.080","447.580","0.02K","0.11%"
"12/29/2022","447.080","446.640","447.580","446.640","0.01K","0.21%"
"12/28/2022","446.140","446.630","446.640","446.630","0.01K","0.00%"
"12/27/2022","446.130","446.650","455.500","446.630","0.02K","0.00%"
"12/26/2022","446.150","446.630","446.650","446.630","0.01K","0.00%"
"12/23/2022","446.130","446.630","446.650","445.500","0.01K","0.00%"
"12/22/2022","446.130","445.960","446.630","445.500","0.02K","0.15%"
"12/21/2022","445.460","445.960","455.500","445.960","0.01K","0.00%"
"12/20/2022","445.460","445.960","446.020","445.500","0.03K","0.00%"
"12/19/2022","445.460","445.470","450.500","445.470","0.01K","0.11%"
"12/16/2022","444.970","445.460","445.470","445.460","0.02K","0.00%"
"12/15/2022","444.960","445.460","445.480","445.460","0.01K","0.00%"
"12/14/2022","444.960","445.310","450.500","443.500","0.02K","0.03%"
"12/13/2022","444.810","445.150","445.310","445.150","0.03K","0.04%"
"12/12/2022","444.650","444.970","445.150","443.500","0.03K","0.04%"
"12/09/2022","444.470","444.970","445.500","444.970","0.04K","0.00%"
"12/08/2022","444.470","444.810","445.500","443.500","0.04K","0.04%"
"12/07/2022","444.310","444.810","444.920","443.500","0.01K","0.00%"
"12/06/2022","444.310","444.540","444.810","444.540","0.03K","0.06%"
"12/05/2022","444.040","444.170","444.540","443.500","0.04K","0.08%"
"12/02/2022","443.670","443.950","444.170","443.950","0.02K","0.05%"
"12/01/2022","443.450","443.940","443.950","443.940","0.01K","0.00%"
"11/30/2022","443.440","443.940","443.940","443.940","","0.00%"
"11/29/2022","443.440","443.870","443.940","443.870","0.02K","0.02%"
"11/28/2022","443.370","443.260","443.870","443.260","0.02K","0.14%"
"11/25/2022","442.760","443.450","443.550","443.260","0.01K","-0.04%"
"11/24/2022","442.950","443.300","443.450","443.300","0.01K","0.03%"
"11/23/2022","442.800","443.130","443.300","443.130","0.02K","0.04%"
"11/22/2022","442.630","442.990","443.500","442.500","0.02K","0.03%"
"11/21/2022","442.490","442.660","442.990","442.500","0.02K","0.07%"
"11/18/2022","442.160","442.350","442.660","442.350","0.02K","0.07%"
"11/17/2022","441.850","441.690","442.350","441.690","0.02K","0.15%"
"11/16/2022","441.190","441.690","442.500","441.690","0.01K","0.00%"
"11/15/2022","441.190","441.330","441.690","441.330","0.02K","0.08%"
"11/14/2022","440.830","440.960","443.500","440.960","0.02K","0.08%"
"11/11/2022","440.460","440.630","443.500","440.630","0.02K","0.07%"
"11/10/2022","440.130","440.290","442.500","440.290","0.02K","0.08%"
"11/09/2022","439.790","439.380","440.290","439.380","0.01K","0.06%"
"11/08/2022","439.530","439.760","442.500","439.760","0.02K","0.06%"
"11/07/2022","439.260","439.380","442.500","439.380","0.01K","0.09%"
"11/04/2022","438.880","439.170","439.380","439.170","0.01K","0.05%"
"11/03/2022","438.670","438.870","439.170","438.870","0.02K","0.07%"
"11/02/2022","438.370","438.520","438.870","438.520","0.01K","0.08%"
"11/01/2022","438.020","438.350","442.500","438.350","0.03K","0.04%"
"10/31/2022","437.850","438.000","440.500","438.000","0.02K","0.08%"
"10/28/2022","437.500","437.660","438.000","437.660","0.02K","0.08%"
"10/27/2022","437.160","437.050","437.660","437.000","0.03K","0.14%"
"10/26/2022","436.550","437.180","437.180","437.050","0.03K","-0.03%"
"10/25/2022","436.680","437.000","437.180","437.000","0.02K","0.04%"
"10/24/2022","436.500","436.610","440.500","436.600","0.02K","0.09%"
"10/21/2022","436.110","436.610","436.780","436.610","0.01K","0.00%"
"10/20/2022","436.110","436.480","436.610","436.480","0.02K","0.03%"
"10/19/2022","435.980","436.350","436.480","436.320","0.02K","0.03%"
"10/18/2022","435.850","435.560","436.350","435.550","0.02K","0.18%"
"10/17/2022","435.060","435.180","440.500","435.180","0.01K","0.09%"
"10/14/2022","434.680","435.200","435.200","435.180","0.03K","0.00%"
"10/13/2022","434.700","434.770","440.500","434.750","0.01K","0.10%"
"10/12/2022","434.270","434.280","441.500","434.270","0.02K","0.11%"
"10/11/2022","433.780","434.280","441.500","434.250","0.01K","0.00%"
"10/10/2022","433.780","433.720","434.280","433.720","0.03K","0.13%"
"10/07/2022","433.220","433.400","433.720","433.400","0.02K","0.07%"
"10/06/2022","432.900","432.370","433.400","432.350","0.02K","0.24%"
"10/05/2022","431.870","432.370","432.370","414.380","0.01K","0.00%"
"10/04/2022","431.870","432.350","435.500","432.350","0.02K","0.00%"
"10/03/2022","431.850","432.370","432.370","432.350","0.01K","0.00%"
"09/30/2022","431.870","432.040","432.370","432.020","0.02K","0.08%"
"09/29/2022","431.540","431.330","435.500","431.330","0.02K","0.16%"
"09/28/2022","430.830","431.330","431.330","431.300","0.01K","0.00%"
"09/27/2022","430.830","430.980","431.330","430.980","0.02K","0.08%"
"09/26/2022","430.480","430.550","435.500","430.550","0.02K","0.10%"
"09/23/2022","430.050","430.210","430.590","430.210","0.03K","0.08%"
"09/22/2022","429.710","429.870","430.210","429.850","0.02K","0.08%"
"09/21/2022","429.370","429.510","429.870","429.510","0.02K","0.08%"
"09/20/2022","429.010","429.180","429.510","429.150","0.01K","0.08%"
"09/19/2022","428.680","428.880","435.500","428.880","0.02K","0.07%"
"09/16/2022","428.380","428.610","435.500","428.600","0.02K","0.06%"
"09/15/2022","428.110","428.310","428.610","428.300","0.02K","0.07%"
"09/14/2022","427.810","428.010","435.500","428.000","0.02K","0.07%"
"09/13/2022","427.510","427.600","428.010","427.600","0.02K","0.10%"
"09/12/2022","427.100","427.260","435.500","419.500","0.02K","0.08%"
"09/09/2022","426.760","426.930","427.260","426.930","0.03K","0.08%"
"09/08/2022","426.430","426.110","426.930","426.050","0.01K","0.19%"
"09/07/2022","425.610","425.780","426.110","425.750","0.03K","0.08%"
"09/06/2022","425.280","423.420","425.780","423.400","0.02K","0.56%"
"09/05/2022","422.920","423.420","435.500","423.420","0.01K","0.00%"
"09/02/2022","422.920","422.960","423.420","422.950","0.02K","0.11%"
"09/01/2022","422.460","421.880","422.980","421.850","0.02K","0.26%"
"08/31/2022","421.380","422.880","422.880","421.880","0.02K","-0.24%"
"08/30/2022","422.380","422.200","422.880","419.500","0.02K","0.16%"
"08/29/2022","421.700","422.200","428.500","422.200","0.01K","0.00%"
"08/26/2022","421.700","421.890","422.200","421.850","0.02K","0.07%"
"08/25/2022","421.390","421.580","421.890","421.550","0.02K","0.07%"
"08/24/2022","421.080","421.210","421.580","421.200","0.02K","0.09%"
"08/23/2022","420.710","420.900","425.500","420.900","0.02K","0.07%"
"08/22/2022","420.400","420.330","420.900","420.300","0.01K","0.14%"
"08/19/2022","419.830","420.330","420.330","420.300","0.01K","0.00%"
"08/18/2022","419.830","420.460","420.460","419.500","0.01K","-0.03%"
"08/17/2022","419.960","419.390","420.460","419.380","0.02K","0.26%"
"08/16/2022","418.890","419.390","419.390","419.380","0.01K","0.00%"
"08/15/2022","418.890","419.220","425.500","419.200","0.02K","0.04%"
"08/12/2022","418.720","418.870","419.220","418.850","0.02K","0.08%"
"08/11/2022","418.370","418.690","418.870","418.690","0.01K","0.04%"
"08/10/2022","418.190","417.970","418.690","417.950","0.01K","0.17%"
"08/09/2022","417.470","417.970","417.970","417.950","0.01K","0.00%"
"08/08/2022","417.470","417.570","425.500","417.550","0.02K","0.10%"
"08/05/2022","417.070","417.190","417.570","417.180","0.02K","0.09%"
"08/04/2022","416.690","416.690","417.190","416.680","0.01K","0.12%"
"08/03/2022","416.190","416.400","416.690","416.380","0.01K","0.07%"
"08/02/2022","415.900","416.180","416.400","416.150","0.02K","0.05%"
"08/01/2022","415.680","415.870","416.180","415.850","0.01K","0.07%"
"07/29/2022","415.370","415.460","415.870","415.450","0.02K","0.10%"
"07/28/2022","414.960","415.640","415.650","415.460","0.02K","-0.04%"
"07/27/2022","415.140","415.250","415.640","415.240","0.02K","0.09%"
"07/26/2022","414.750","415.250","415.250","415.200","0.01K","0.00%"
"07/25/2022","414.750","414.720","425.500","414.700","0.02K","0.13%"
"07/22/2022","414.220","415.400","415.420","414.720","0.01K","-0.16%"
"07/21/2022","414.900","415.400","415.420","415.400","0.01K","0.00%"
"07/20/2022","414.900","415.400","415.420","415.400","0.01K","0.00%"
"07/19/2022","414.900","415.400","415.480","415.400","0.02K","0.00%"
"07/18/2022","414.900","415.400","425.500","415.400","0.01K","0.00%"
"07/15/2022","414.900","415.330","415.400","415.320","0.02K","0.02%"
"07/14/2022","414.830","415.330","415.330","415.320","0.01K","0.00%"
"07/13/2022","414.830","415.320","425.500","415.320","0.02K","0.00%"
"07/12/2022","414.820","415.330","415.330","415.320","0.01K","0.00%"
"07/11/2022","414.830","415.330","415.350","415.330","0.00K","0.00%"
"07/08/2022","414.830","415.260","415.330","415.250","0.02K","0.02%"
"07/07/2022","414.760","415.330","425.500","415.260","0.02K","-0.02%"
"07/06/2022","414.830","415.300","425.500","415.300","0.02K","0.01%"
"07/05/2022","414.800","415.270","415.300","415.250","0.02K","0.01%"
"07/04/2022","414.770","415.270","419.500","415.270","0.00K","0.00%"
"07/01/2022","414.770","415.270","415.270","415.250","0.01K","0.00%"
"06/30/2022","414.770","415.100","415.270","415.080","0.02K","0.04%"
"06/29/2022","414.600","415.140","415.140","415.100","0.02K","-0.01%"
"06/28/2022","414.640","415.000","415.140","415.000","0.01K","0.03%"
"06/27/2022","414.500","414.990","419.500","414.990","0.02K","0.00%"
"06/24/2022","414.490","415.090","419.500","414.990","0.01K","-0.02%"
